enrollee_id,city_development_index,education_level,experience,company_size,last_new_job,training_hours,no_company_info,gender_Male,gender_Other,gender_Unknown,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,enrolled_university_unknown,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,probability,risk,expected_value,recommended_action,top_reasons
8597,0.92,3,5,3,0,153,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.13287684,Low,493.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Time since last job change = 0 (lowers risk)
4366,0.92,3,9,2,1,85,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.15424214,Low,814.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Training hours completed = 85 (lowers risk)
15416,0.893,4,11,4,1,90,0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.20555866,Low,1583.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); relevent_experience_No relevent experience = True (INCREASES risk); Education level = 4 (lowers risk)
18969,0.893,2,5,1,1,23,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15658183,Low,849.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); Company size = 1 (lowers risk); relevent_experience_No relevent experience = False (lowers risk)
24563,0.624,3,3,3,1,40,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.81931514,High,10790.0,Career coaching session + project opportunities,City development level = 0.624 (INCREASES risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
2939,0.754,3,7,4,3,100,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.35947624,Low,3892.0,Monitor quarterly (no action needed),Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Time since last job change = 3 (INCREASES risk)
10178,0.92,3,10,4,1,84,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.07213075,Low,-418.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
6475,0.939,1,2,0,0,204,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0011962354,Low,-1482.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Training hours completed = 204 (lowers risk); Education level = 1 (lowers risk)
5645,0.624,4,7,4,1,48,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8012531,High,10519.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
8416,0.91,3,15,0,2,57,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.27480385,Low,2622.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Years of experience = 15 (lowers risk)
25514,0.92,3,11,2,1,75,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.15809074,Low,871.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Major: Humanities = True (lowers risk); Training hours completed = 75 (INCREASES risk)
19030,0.91,3,4,2,2,45,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.29717803,Low,2958.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Years of experience = 4 (INCREASES risk)
29533,0.897,4,21,6,5,17,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.16510029,Low,977.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Years of experience = 21 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
24342,0.848,3,15,1,1,60,0,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.38674435,Low,4301.0,Monitor quarterly (no action needed),City development level = 0.848 (lowers risk); relevent_experience_No relevent experience = True (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
27601,0.926,4,18,6,2,112,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.08546257,Low,-218.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Years of experience = 18 (lowers risk); Company size = 6 (lowers risk)
32995,0.624,3,2,2,1,56,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8279626,High,10919.0,Career coaching session + project opportunities,City development level = 0.624 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk); Years of experience = 2 (lowers risk)
11056,0.55,3,6,0,0,40,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8813786,High,11721.0,Personal outreach + mentorship (likely between jobs),City development level = 0.55 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
33082,0.926,0,6,2,1,52,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.080873094,Low,-287.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Education level = 0 (lowers risk); Training hours completed = 52 (lowers risk)
29881,0.701,3,3,0,1,46,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.855608,High,11334.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Years of experience = 3 (INCREASES risk)
23950,0.91,3,5,3,1,12,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.17301033,Low,1095.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Company size = 3 (lowers risk); Years of experience = 5 (INCREASES risk)
27032,0.926,3,16,3,5,40,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.100321226,Low,5.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Company size = 3 (lowers risk); Years of experience = 16 (lowers risk)
25818,0.855,2,16,0,1,28,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.18523614,Low,1279.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Years of experience = 16 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
23676,0.92,3,21,0,5,39,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8160925,High,10741.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Years of experience = 21 (lowers risk)
24045,0.55,3,3,4,1,136,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.8565809,High,11349.0,Career coaching session + project opportunities,City development level = 0.55 (INCREASES risk); Years of experience = 3 (INCREASES risk); Training hours completed = 136 (INCREASES risk)
29640,0.698,3,8,0,1,23,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8350633,High,11026.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); City development level = 0.698 (INCREASES risk)
24122,0.624,3,18,3,5,284,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.69518805,High,8928.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Years of experience = 18 (lowers risk); Training hours completed = 284 (INCREASES risk)
6663,0.691,3,3,1,1,26,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.49969572,Medium,5995.0,Invite to advanced training / career coaching,Company size = 1 (lowers risk); Years of experience = 3 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
12902,0.698,3,4,4,1,33,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.29281256,Low,2892.0,Monitor quarterly (no action needed),Company size = 4 (lowers risk); enrolled_university_Part time course = True (lowers risk); City development level = 0.698 (INCREASES risk)
27766,0.91,3,5,0,4,10,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8292847,High,10939.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.91 (lowers risk); Not enrolled in a university program = False (INCREASES risk)
6046,0.926,3,12,0,4,224,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.30037603,Low,3006.0,Monitor quarterly (no action needed),Training hours completed = 224 (lowers risk); City development level = 0.926 (lowers risk); Time since last job change = 4 (INCREASES risk)
273,0.624,2,5,0,0,18,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.6406776,High,8110.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); Education level = 2 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
9427,0.91,3,17,6,5,11,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.049164526,Low,-763.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Major: Humanities = True (lowers risk); Years of experience = 17 (lowers risk)
10669,0.897,3,0,0,0,18,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.80052924,High,10508.0,Personal outreach + mentorship (likely between jobs),City development level = 0.897 (lowers risk); Years of experience = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk)
17977,0.6890000000000001,4,19,3,1,125,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1287562,Low,431.0,Monitor quarterly (no action needed),City development level = 0.6890000000000001 (lowers risk); Company size = 3 (lowers risk); Years of experience = 19 (lowers risk)
30314,0.624,3,6,0,1,6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9403487,High,12605.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Training hours completed = 6 (INCREASES risk)
11241,0.92,3,21,4,3,9,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.43817115,Medium,5073.0,Invite to advanced training / career coaching,Training hours completed = 9 (INCREASES risk); City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
26641,0.92,3,17,6,4,192,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.28174332,Low,2726.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Time since last job change = 4 (INCREASES risk); Years of experience = 17 (lowers risk)
19764,0.624,3,2,7,1,27,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.75411856,High,9812.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 7 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
7739,0.897,4,10,6,1,28,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.10211105,Low,32.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Company size = 6 (lowers risk); Education level = 4 (lowers risk)
30566,0.763,2,0,0,0,28,1,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.27569363,Low,2635.0,Monitor quarterly (no action needed),Education level = 2 (lowers risk); Time since last job change = 0 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
16522,0.794,4,16,4,5,44,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.046175297,Low,-807.0,Monitor quarterly (no action needed),City development level = 0.794 (lowers risk); Years of experience = 16 (lowers risk); Company size = 4 (lowers risk)
4766,0.698,2,2,0,0,76,1,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.1938401,Low,1408.0,Monitor quarterly (no action needed),Education level = 2 (lowers risk); Time since last job change = 0 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk)
13692,0.804,3,12,3,1,79,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.115364276,Low,230.0,Monitor quarterly (no action needed),City development level = 0.804 (lowers risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
25149,0.91,3,7,3,5,146,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.06853352,Low,-472.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Major: Humanities = True (lowers risk); Training hours completed = 146 (lowers risk)
16827,0.754,2,4,1,4,94,0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27367827,Low,2605.0,Monitor quarterly (no action needed),Education level = 2 (lowers risk); Company size = 1 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
24924,0.767,4,8,4,1,59,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.20915076,Low,1637.0,Monitor quarterly (no action needed),Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Education level = 4 (lowers risk)
33152,0.624,4,3,4,1,11,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8669776,High,11505.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Years of experience = 3 (INCREASES risk); Company size = 4 (lowers risk)
1957,0.92,3,12,0,1,65,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.77867,High,10180.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Education level = 3 (INCREASES risk)
17564,0.926,3,14,6,2,63,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.11862361,Low,279.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Company size = 6 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
3262,0.855,3,9,3,1,22,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.15920371,Low,888.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
23755,0.6890000000000001,3,16,2,5,140,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1251639,Low,377.0,Monitor quarterly (no action needed),City development level = 0.6890000000000001 (lowers risk); Years of experience = 16 (lowers risk); Company size = 2 (lowers risk)
16253,0.92,3,10,4,5,57,0,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2716952,Low,2575.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
11507,0.926,2,10,7,1,65,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.20535403,Low,1580.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Education level = 2 (lowers risk); relevent_experience_No relevent experience = True (INCREASES risk)
2628,0.579,2,8,0,1,20,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.7162781,High,9244.0,Personal outreach + mentorship (likely between jobs),City development level = 0.579 (INCREASES risk); Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk)
12024,0.855,1,3,0,1,65,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.20448968,Low,1567.0,Monitor quarterly (no action needed),Education level = 1 (lowers risk); City development level = 0.855 (lowers risk); relevent_experience_No relevent experience = True (INCREASES risk)
18860,0.884,3,15,1,1,54,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1581473,Low,872.0,Monitor quarterly (no action needed),City development level = 0.884 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 1 (lowers risk)
1895,0.893,4,15,2,1,38,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.116275735,Low,244.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); Education level = 4 (lowers risk); relevent_experience_No relevent experience = False (lowers risk)
2711,0.866,3,8,1,2,288,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.09807983,Low,-29.0,Monitor quarterly (no action needed),City development level = 0.866 (lowers risk); Company size = 1 (lowers risk); Training hours completed = 288 (lowers risk)
5902,0.7959999999999999,4,4,3,1,74,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.06388802,Low,-542.0,Monitor quarterly (no action needed),City development level = 0.7959999999999999 (lowers risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
3449,0.92,3,19,4,4,18,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.25679383,Low,2352.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 4 (lowers risk)
22699,0.926,3,9,8,0,74,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.34767577,Low,3715.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Not enrolled in a university program = False (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk)
7628,0.698,3,14,1,1,25,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.30455744,Low,3068.0,Monitor quarterly (no action needed),Company size = 1 (lowers risk); Employer: Funded startup = True (lowers risk); Years of experience = 14 (INCREASES risk)
13263,0.92,3,21,6,5,11,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.09385069,Low,-92.0,Monitor quarterly (no action needed),Major: Other = True (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 6 (lowers risk)
27000,0.897,4,12,3,1,256,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.003212179,Low,-1452.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Training hours completed = 256 (lowers risk); Major: Other = True (lowers risk)
25189,0.926,3,19,2,4,70,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.110237464,Low,154.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Years of experience = 19 (lowers risk); Time since last job change = 4 (INCREASES risk)
22548,0.903,3,16,4,0,174,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.025675919,Low,-1115.0,Monitor quarterly (no action needed),Major: Other = True (lowers risk); Years of experience = 16 (lowers risk); City development level = 0.903 (lowers risk)
2205,0.939,3,11,3,0,56,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.11375277,Low,206.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Time since last job change = 0 (lowers risk); Company size = 3 (lowers risk)
6390,0.92,2,3,0,0,24,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.3715354,Low,4073.0,Monitor quarterly (no action needed),Education level = 2 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Time since last job change = 0 (lowers risk)
11288,0.92,3,13,5,1,20,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.12279293,Low,342.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 5 (lowers risk)
15942,0.92,3,7,0,2,310,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1118007,Low,177.0,Monitor quarterly (no action needed),Training hours completed = 310 (lowers risk); Company size = 0 (INCREASES risk); City development level = 0.92 (lowers risk)
32465,0.92,3,7,3,1,104,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12767196,Low,415.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 3 (lowers risk)
27993,0.92,3,8,8,4,113,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.095394,Low,-69.0,Monitor quarterly (no action needed),Training hours completed = 113 (lowers risk); City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
14939,0.92,3,11,0,1,150,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9377023,High,12566.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Training hours completed = 150 (INCREASES risk)
21693,0.884,4,13,6,5,36,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12651105,Low,398.0,Monitor quarterly (no action needed),City development level = 0.884 (lowers risk); Company size = 6 (lowers risk); Education level = 4 (lowers risk)
11224,0.698,3,3,0,0,3,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.5387658,Medium,6581.0,Invite to advanced training / career coaching,Company size = 0 (INCREASES risk); Time since last job change = 0 (lowers risk); Training hours completed = 3 (lowers risk)
679,0.92,3,4,4,1,24,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.25099593,Low,2265.0,Monitor quarterly (no action needed),Company size = 4 (lowers risk); City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
21553,0.923,3,15,4,5,7,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.38959482,Low,4344.0,Monitor quarterly (no action needed),Training hours completed = 7 (INCREASES risk); City development level = 0.923 (lowers risk); Company size = 4 (lowers risk)
15878,0.91,3,8,3,1,82,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.078603625,Low,-321.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Company size = 3 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
22318,0.6659999999999999,4,10,0,1,38,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5975995,Medium,7464.0,Invite to advanced training / career coaching,Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); relevent_experience_No relevent experience = False (lowers risk)
22549,0.855,3,9,0,3,38,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1153174,Low,230.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Employer: Pvt Ltd = True (lowers risk)
12179,0.725,3,7,0,0,80,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.85158616,High,11274.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.725 (INCREASES risk)
12206,0.926,2,10,4,5,46,0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.26682904,Low,2502.0,Monitor quarterly (no action needed),City development level = 0.926 (lowers risk); Years of experience = 10 (INCREASES risk); Education level = 2 (lowers risk)
31354,0.92,4,21,3,2,39,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2373658,Low,2060.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 3 (lowers risk)
3322,0.762,3,10,3,1,33,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3413211,Low,3620.0,Monitor quarterly (no action needed),Company size = 3 (lowers risk); Education level = 3 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
14417,0.92,3,21,8,4,72,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.121841714,Low,328.0,Monitor quarterly (no action needed),Years of experience = 21 (lowers risk); Company size = 8 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
14013,0.92,4,5,5,3,20,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.44408324,Medium,5161.0,Invite to advanced training / career coaching,No company info (likely unemployed) = 0 (lowers risk); Company size = 5 (lowers risk); City development level = 0.92 (lowers risk)
29373,0.92,3,14,8,5,65,0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.2543625,Low,2315.0,Monitor quarterly (no action needed),Company size = 8 (lowers risk); enrolled_university_Part time course = True (lowers risk); City development level = 0.92 (lowers risk)
29398,0.92,3,6,0,5,166,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8459072,High,11189.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.92 (INCREASES risk)
25197,0.893,2,15,3,1,25,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.073865764,Low,-392.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); Company size = 3 (lowers risk); Education level = 2 (lowers risk)
30515,0.897,3,7,0,0,90,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.58720505,Medium,7308.0,Invite to advanced training / career coaching,City development level = 0.897 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); Time since last job change = 0 (lowers risk)
22205,0.92,3,7,2,2,160,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.30041173,Low,3006.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Training hours completed = 160 (lowers risk)
21910,0.624,2,1,0,0,37,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.82622796,High,10893.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); Education level = 2 (lowers risk); Years of experience = 1 (INCREASES risk)
11254,0.92,3,2,0,1,74,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.84375626,High,11156.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Years of experience = 2 (INCREASES risk)
11015,0.893,3,14,2,5,17,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.16925992,Low,1039.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); enrolled_university_Part time course = True (lowers risk); Not enrolled in a university program = False (INCREASES risk)
375,0.7959999999999999,4,11,4,2,26,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.10869044,Low,130.0,Monitor quarterly (no action needed),City development level = 0.7959999999999999 (lowers risk); Education level = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
13585,0.91,3,16,2,5,35,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.29021725,Low,2853.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Years of experience = 16 (lowers risk); Time since last job change = 5 (INCREASES risk)
32924,0.698,3,5,2,1,204,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.09220825,Low,-117.0,Monitor quarterly (no action needed),Training hours completed = 204 (lowers risk); Employer: Funded startup = True (lowers risk); Company size = 2 (lowers risk)
14087,0.92,4,14,8,1,204,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.096515305,Low,-52.0,Monitor quarterly (no action needed),Training hours completed = 204 (lowers risk); City development level = 0.92 (lowers risk); Years of experience = 14 (INCREASES risk)
